StockCode,DescriptionClean,Revenue,UnitsSold,Orders,Customers,AvgUnitPrice,RevenueRank,VolumeRank,RankDifference,RevenuePerUnit,ReturnedUnits,ReturnValue,ReturnOrders,ReturnRate
22794,SWEETHEART WIRE MAGAZINE RACK,3271.35,389,209,130,8.881196172248805,1322.0,2998.0,1676.0,8.409640102827764,5.0,39.75,4.0,1.2853470437017995
23081,GREEN METAL BOX ARMY SUPPLIES,3906.25,467,135,78,9.44148148148148,1146.0,2833.0,1687.0,8.36456102783726,6.0,49.5,3.0,1.284796573875803
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,3083.82,2338,236,117,1.7566390041493773,1387.0,1147.0,-240.0,1.318999144568007,30.0,37.5,4.0,1.2831479897348161
47580,TEA TIME DES TEA COSY,4298.6,1662,344,158,3.132997118155619,1062.0,1512.0,450.0,2.5864019253910953,21.0,53.550000000000004,4.0,1.263537906137184
23152,IVORY SWEETHEART WIRE LETTER RACK,2080.65,554,159,108,3.9519374999999997,1817.0,2678.0,861.0,3.7556859205776174,7.0,26.25,3.0,1.263537906137184
22318,FIVE HEART HANGING DECORATION,4983.9800000000005,1583,389,204,3.6787786259541986,941.0,1578.0,637.0,3.148439671509792,20.0,59.00000000000001,7.0,1.2634238787113077
22291,"SPRING DEC , HANGING CHICK CREAM",2499.58,1900,142,76,1.6448965517241378,1613.0,1360.0,-253.0,1.3155684210526315,24.0,34.8,1.0,1.263157894736842
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,1405.51,2853,195,146,0.63315,2274.0,938.0,-1336.0,0.4926428321065545,36.0,25.08,2.0,1.2618296529968454
22084,PAPER CHAIN KIT EMPIRE,25163.56,8803,811,464,3.2735200974421437,141.0,268.0,127.0,2.858520958764058,111.0,299.45,4.0,1.2609337725775305
23240,SET OF 4 KNICK KNACK TINS DOILEY,7273.69,1825,183,143,4.2598924731182795,647.0,1406.0,759.0,3.9855835616438355,23.0,95.05,7.0,1.2602739726027399
23091,ZINC HERB GARDEN CONTAINER,3516.64,556,204,155,6.744,1253.0,2673.0,1420.0,6.324892086330935,7.0,43.75,4.0,1.2589928057553956
22068,BLACK PIRATE TREASURE CHEST,1979.82,1112,276,111,2.2503597122302157,1876.0,1948.0,72.0,1.780413669064748,14.0,23.099999999999998,3.0,1.2589928057553956
22219,LOVEBIRD HANGING DECORATION WHITE,9270.48,9771,1149,384,1.1349401709401707,523.0,238.0,-285.0,0.9487749462695731,123.0,93.89,6.0,1.2588271415412957
21832,CHOCOLATE CALCULATOR,5836.759999999999,3338,459,204,2.2659482758620686,806.0,834.0,28.0,1.7485799880167763,42.0,69.3,5.0,1.2582384661473938
22675,FRENCH KITCHEN SIGN BLUE METAL,2754.95,2227,270,179,1.4426373626373625,1499.0,1196.0,-303.0,1.2370678042209249,28.0,35.0,4.0,1.2572968118545127
21352,EUCALYPTUS & PINECONE WREATH,3110.28,880,158,77,5.293647798742139,1379.0,2220.0,841.0,3.534409090909091,11.0,74.25,4.0,1.25
21936,RED/WHITE SPOT PICNIC BAG,3164.59,1125,111,73,3.6107964601769913,1358.0,1938.0,580.0,2.812968888888889,14.0,41.300000000000004,3.0,1.2444444444444445
23283,DOORMAT VINTAGE LEAF,4122.2,564,142,100,9.177535211267607,1100.0,2658.0,1558.0,7.30886524822695,7.0,57.45,2.0,1.2411347517730498
21576,LETS GO SHOPPING COTTON TOTE BAG,1686.19,732,205,118,2.513381642512077,2057.0,2408.0,351.0,2.3035382513661204,9.0,20.25,3.0,1.2295081967213115
23314,VINTAGE CHRISTMAS TABLECLOTH,5012.96,407,117,87,13.607881355932204,935.0,2965.0,2030.0,12.316855036855037,5.0,62.5,2.0,1.2285012285012284
22553,PLASTERS IN TIN SKULLS,13013.149999999998,7818,1091,507,1.9000811541929667,353.0,321.0,-32.0,1.6645113839856738,96.0,158.39999999999998,10.0,1.2279355333844972
23397,FOOT STOOL HOME SWEET HOME,5097.65,489,217,139,11.573870967741934,920.0,2786.0,1866.0,10.424642126789365,6.0,59.699999999999996,5.0,1.2269938650306749
22737,RIBBON REEL CHRISTMAS PRESENT,5840.43,3266,493,300,2.1432803180914513,804.0,845.0,41.0,1.7882516840171465,40.0,66.0,2.0,1.224739742804654
22974,CHILDRENS DOLLY GIRL MUG,2795.81,1636,211,128,2.039433962264151,1481.0,1533.0,52.0,1.7089303178484108,20.0,33.0,7.0,1.2224938875305624
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12654.71,8918,883,404,1.8664022346368716,365.0,261.0,-104.0,1.419007625028033,109.0,155.0,32.0,1.2222471406144875
23263,SET OF 3 WOODEN HEART DECORATIONS,5147.19,3863,445,269,1.4479957805907173,904.0,713.0,-191.0,1.3324333419622054,47.0,58.75,5.0,1.2166709811027698
22079,RIBBON REEL HEARTS DESIGN,8457.84,5028,684,397,1.9348115942028985,565.0,548.0,-17.0,1.682147971360382,61.0,100.65,5.0,1.213206046141607
20713,JUMBO BAG OWLS,40667.05,20814,1314,371,2.5839698113207543,59.0,66.0,7.0,1.9538315556836745,252.0,448.98,12.0,1.2107235514557508
21889,WOODEN BOX OF DOMINOES,17095.66,12806,1124,595,1.5506999125109362,242.0,163.0,-79.0,1.3349726690613775,155.0,193.75,13.0,1.2103701389973451
23007,SPACEBOY BABY GIFT SET,7741.749999999999,498,184,110,15.913423913043477,611.0,2767.0,2156.0,15.545682730923692,6.0,101.69999999999999,3.0,1.2048192771084338
23082,SET 6 PAPER TABLE LANTERN HEARTS,8558.76,2328,297,205,4.093564356435643,556.0,1154.0,598.0,3.676443298969072,28.0,103.16,6.0,1.202749140893471
22604,SET OF 4 NAPKIN CHARMS CUTLERY,4911.72,1999,244,159,2.7537499999999997,949.0,1317.0,368.0,2.4570885442721364,24.0,61.2,3.0,1.2006003001500751
22035,VINTAGE CARAVAN GREETING CARD,1731.24,4083,360,152,0.5541274238227146,2025.0,677.0,-1348.0,0.4240117560617193,49.0,20.580000000000002,2.0,1.2000979671809944
23254,CHILDRENS CUTLERY DOLLY GIRL,6753.71,1667,291,197,4.270341296928327,697.0,1508.0,811.0,4.051415716856629,20.0,83.0,8.0,1.199760047990402
47585A,PINK FAIRY CAKE CUSHION COVER,2612.88,1084,148,66,4.460067567567568,1566.0,1987.0,421.0,2.410405904059041,13.0,18.75,2.0,1.1992619926199262
21710,FOLDING UMBRELLA PINK/WHITE SPOT,1549.34,584,49,40,4.8208,2155.0,2630.0,475.0,2.6529794520547942,7.0,34.65,2.0,1.1986301369863013
22988,SOLDIERS EGG CUP,11238.45,9363,446,207,1.4986474501108646,412.0,253.0,-159.0,1.200304389618712,112.0,132.78,8.0,1.1961977998504754
85049F,BABY BOOM RIBBONS,2634.0,2110,314,206,1.3125078369905956,1556.0,1252.0,-304.0,1.248341232227488,25.0,31.25,2.0,1.1848341232227488
22706,WRAP COWBOYS,1693.24,4222,125,109,0.41744,2052.0,657.0,-1395.0,0.40105163429654195,50.0,21.0,2.0,1.1842728564661298
22485,SET OF 2 WOODEN MARKET CRATES,14677.84,1101,419,280,14.761428571428572,295.0,1963.0,1668.0,13.331371480472297,13.0,165.75,8.0,1.1807447774750226
22560,TRADITIONAL MODELLING CLAY,17861.71,14836,742,420,1.3711405835543766,229.0,126.0,-103.0,1.2039437853868966,175.0,191.2,4.0,1.1795632245888379
22348,TEA BAG PLATE RED SPOTTY,5934.19,7126,465,214,1.0631063829787233,795.0,349.0,-446.0,0.8327518944709514,84.0,71.4,3.0,1.1787819253438114
84992,72 SWEETHEART FAIRY CAKE CASES,17259.85,34797,1460,614,0.68719707057257,239.0,25.0,-214.0,0.4960154611029686,410.0,175.33,7.0,1.1782624938931519
21259,VICTORIAN SEWING BOX SMALL,13843.92,2293,655,300,6.926051829268292,322.0,1169.0,847.0,6.03747056258177,27.0,155.65,17.0,1.1774967291757523
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,16409.02,1699,494,301,10.82219758064516,250.0,1488.0,1238.0,9.658045909358446,20.0,170.34,5.0,1.1771630370806356
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,9621.970000000001,2634,280,172,4.037937062937063,501.0,1024.0,523.0,3.652987851176918,31.0,116.25,3.0,1.1769172361427487
85049G,CHOCOLATE BOX RIBBONS,4718.62,3829,510,288,1.3707633587786259,978.0,719.0,-259.0,1.2323374249151213,45.0,56.25,5.0,1.1752415774353617
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,8624.1,3234,662,227,3.3137987987987993,552.0,852.0,300.0,2.66669758812616,38.0,112.10000000000001,5.0,1.1750154607297465
22863,SOAP DISH BROCANTE,3166.61,1107,169,120,3.2187058823529417,1357.0,1953.0,596.0,2.8605329719963866,13.0,38.35000000000001,2.0,1.1743450767841013
21703,BAG 125G SWIRLY MARBLES,5646.47,14577,561,293,0.49681109185441935,827.0,129.0,-698.0,0.3873547369143171,171.0,71.82,9.0,1.1730808808396789
48189,DOORMAT FRIENDSHIP,5050.04,854,96,52,10.611979166666666,931.0,2249.0,1318.0,5.913395784543326,10.0,67.5,1.0,1.1709601873536302
22554,PLASTERS IN TIN WOODLAND ANIMALS,22853.719999999998,13588,1275,587,1.8651470588235295,170.0,147.0,-23.0,1.6819046217250513,159.0,243.14999999999998,9.0,1.1701501324698262
22729,ALARM CLOCK BAKELIKE ORANGE,11864.0,2999,612,236,4.47391935483871,389.0,905.0,516.0,3.9559853284428144,35.0,130.89,18.0,1.1670556852284095
21622,VINTAGE UNION JACK CUSHION COVER,19936.94,3699,626,329,5.8373892405063295,204.0,749.0,545.0,5.389818869964855,43.0,212.85000000000002,17.0,1.1624763449580968
22197,POPCORN HOLDER,34288.67,36749,803,295,1.0208363636363635,76.0,21.0,-55.0,0.9330504231407657,427.0,329.41,36.0,1.1619363792212032
21090,SET/6 COLLAGE PAPER PLATES,1729.09,3107,278,129,0.7291397849462365,2029.0,881.0,-1148.0,0.556514322497586,36.0,14.04,3.0,1.1586739620212423
23208,LUNCH BAG VINTAGE LEAF DESIGN,10441.91,6308,668,305,1.9362038404726736,458.0,404.0,-54.0,1.6553440076093848,73.0,109.85,4.0,1.157260621433101
22059,CERAMIC STRAWBERRY DESIGN MUG,3245.93,2593,243,112,1.668893280632411,1330.0,1034.0,-296.0,1.2518048592364057,30.0,44.7,11.0,1.1569610489780178
21532,DAIRY MAID SUGAR JAM BOWL,1419.71,1387,90,58,2.386413043478261,2265.0,1720.0,-545.0,1.0235832732516221,16.0,33.6,8.0,1.1535688536409516
22976,CIRCUS PARADE CHILDRENS EGG CUP,1465.26,1127,149,81,1.5033999999999998,2218.0,1932.0,-286.0,1.3001419698314107,13.0,16.25,2.0,1.1535048802129548
21866,UNION JACK FLAG LUGGAGE TAG,3591.5,2168,453,190,1.7704347826086957,1229.0,1221.0,-8.0,1.6565959409594095,25.0,31.25,3.0,1.1531365313653137
23372,SET 36 COLOUR PENCILS DOLLY GIRL,1750.29,1389,147,76,1.6135761589403974,2006.0,1717.0,-289.0,1.2601079913606912,16.0,20.0,1.0,1.1519078473722102
21065,BOOM BOX SPEAKER GIRLS,1455.3600000000001,608,118,44,4.923114754098361,2231.0,2586.0,355.0,2.393684210526316,7.0,39.910000000000004,2.0,1.151315789473684
23240,SET OF 4 KNICK KNACK TINS DOILY,9726.48,2352,353,230,4.541388888888889,498.0,1138.0,640.0,4.135408163265306,27.0,111.65,10.0,1.1479591836734695
22372,AIRLINE BAG VINTAGE WORLD CHAMPION,3073.43,611,294,163,5.211627118644068,1394.0,2583.0,1189.0,5.030163666121113,7.0,33.95,3.0,1.1456628477905073
21633,SUNFLOWER DECORATIVE PARASOL,1663.11,175,72,32,13.04888888888889,2073.0,3693.0,1620.0,9.503485714285715,2.0,25.5,2.0,1.1428571428571428
21899,"KEY FOB , GARAGE DESIGN",3756.66,5900,476,266,0.7785743801652892,1190.0,451.0,-739.0,0.6367220338983051,67.0,43.55,5.0,1.135593220338983
22099,CARAVAN SQUARE TISSUE BOX,1585.46,2123,291,168,1.2789666666666666,2130.0,1244.0,-886.0,0.7468016957136129,24.0,30.0,3.0,1.1304757418747056
21121,SET/10 RED SPOTTY PARTY CANDLES,7990.77,6561,388,249,1.3632142857142857,590.0,384.0,-206.0,1.2179195244627343,74.0,92.5,5.0,1.1278768480414572
22444,GROW YOUR OWN PLANT IN A CAN,13856.6,10135,456,249,1.5685557986870895,321.0,225.0,-96.0,1.3672027627035028,114.0,142.5,9.0,1.1248149975333004
16161U,WRAP SUKI AND FRIENDS,2721.92,6676,208,148,0.4185576923076923,1517.0,380.0,-1137.0,0.40771719592570405,75.0,31.5,3.0,1.1234272019173157
22940,FELTCRAFT CHRISTMAS FAIRY,15282.81,3491,586,392,4.533444816053512,282.0,790.0,508.0,4.377774276711544,39.0,120.75,7.0,1.1171584073331424
21122,SET/10 PINK POLKADOT PARTY CANDLES,7962.62,6543,420,261,1.3621779859484777,592.0,387.0,-205.0,1.2169677517958124,73.0,91.25,4.0,1.1156961638392173
79067,CORONA MEXICAN TRAY,6380.2,1616,397,160,4.926140350877193,740.0,1549.0,809.0,3.9481435643564353,18.0,62.7,8.0,1.1138613861386137
21484,CHICK GREY HOT WATER BOTTLE,18171.14,4585,864,367,4.568367579908676,224.0,607.0,383.0,3.96317121046892,51.0,157.95000000000002,4.0,1.1123227917121048
23480,MINI LIGHTS WOODLAND MUSHROOMS,6719.14,1799,215,143,4.408538812785388,702.0,1423.0,721.0,3.7349305169538636,20.0,68.1,2.0,1.1117287381878822
21121,SET/10 RED POLKADOT PARTY CANDLES,10451.93,8654,485,301,1.349061224489796,456.0,276.0,-180.0,1.2077571065403283,96.0,120.0,4.0,1.1093136122024498
22083,PAPER CHAIN KIT RETROSPOT,19261.030000000002,6137,810,376,3.7808108108108107,215.0,433.0,218.0,3.1385090435065996,68.0,200.60000000000002,7.0,1.10803324099723
48129,DOORMAT TOPIARY,12927.53,2087,337,183,8.565,355.0,1267.0,912.0,6.194312410158122,23.0,159.15,4.0,1.1020603737422137
21429,RED GINGHAM ROSE JEWELLERY BOX,11342.25,6359,997,418,2.1040532544378694,411.0,394.0,-17.0,1.7836530901085077,70.0,120.3,19.0,1.1008020128951093
40018F,CHERRY DESIGN PAPERLANTERNS,2100.33,1092,117,69,2.2838655462184874,1805.0,1976.0,171.0,1.9233791208791209,12.0,23.4,3.0,1.098901098901099
22534,MAGIC DRAWING SLATE SPACEBOY,5393.83,12666,579,349,0.4942114093959732,874.0,169.0,-705.0,0.4258510974261803,139.0,58.38,5.0,1.0974261803252803
20724,RED RETROSPOT CHARLOTTE BAG,24958.77,20671,1258,390,1.1285031347962382,143.0,69.0,-74.0,1.2074292487059166,226.0,172.73,19.0,1.093319142760389
23159,SET OF 5 PANCAKE DAY MAGNETS,4713.52,2293,223,121,2.3199107142857143,982.0,1169.0,187.0,2.0556127344090713,25.0,52.0,3.0,1.0902747492368077
22451,SILK PURSE BABUSHKA RED,2521.7200000000003,734,150,88,3.9706535947712416,1602.0,2404.0,802.0,3.435585831062671,8.0,26.8,2.0,1.08991825613079
22837,HOT WATER BOTTLE BABUSHKA,15837.18,3398,436,210,5.311377777777778,263.0,817.0,554.0,4.660735726898175,37.0,157.65,2.0,1.088875809299588
21991,BOHEMIAN COLLAGE STATIONERY SET,1927.54,1103,289,109,2.241917808219178,1906.0,1958.0,52.0,1.7475430643699001,12.0,15.0,1.0,1.087941976427924
21535,RED RETROSPOT SMALL MILK JUG,12456.39,5058,815,379,2.8212681159420288,368.0,543.0,175.0,2.4627105575326214,55.0,139.35,30.0,1.0873863187030448
22354,RETROSPOT PADDED SEAT CUSHION,6735.63,1753,224,125,4.323688888888889,699.0,1450.0,751.0,3.842344552196235,19.0,70.89,4.0,1.0838562464346835
84692,BOX OF 24 COCKTAIL PARASOLS,9336.68,19110,1129,348,0.6253571428571428,520.0,78.0,-442.0,0.48857561486132917,207.0,86.94,8.0,1.0832025117739403
21864,UNION JACK FLAG PASSPORT COVER,4431.54,1853,411,166,2.754820143884892,1035.0,1384.0,349.0,2.391548839719374,20.0,42.0,1.0,1.0793308148947653
22067,CHOC TRUFFLE GOLD TRINKET POT,3019.3199999999997,1855,252,108,2.096968503937008,1414.0,1381.0,-33.0,1.6276657681940698,20.0,32.199999999999996,12.0,1.078167115902965
21786,RAIN HAT WITH RED SPOTS,1688.2,4457,157,65,0.5820754716981132,2054.0,619.0,-1435.0,0.37877496073592104,48.0,20.16,1.0,1.076957594794705
71459,HANGING JAM JAR T-LIGHT HOLDER,24440.74,30176,925,421,1.124854368932039,152.0,31.0,-121.0,0.8099396871686109,324.0,254.73000000000002,34.0,1.0737009544008482
21589,SWALLOW GIANT TUBE MATCHES,2583.4500000000003,1119,88,73,2.5044943820224717,1580.0,1945.0,365.0,2.3087131367292226,12.0,30.6,1.0,1.0723860589812333
21156,RETROSPOT CHILDRENS APRON,12324.05,6631,634,335,2.3205180533751966,376.0,381.0,5.0,1.8585507464937414,71.0,138.45,14.0,1.0707283969235408
22203,MILK PAN RED RETROSPOT,5469.51,1404,394,166,4.614570707070707,853.0,1706.0,853.0,3.8956623931623935,15.0,56.25,11.0,1.0683760683760684
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,4451.95,375,133,50,15.193507462686568,1031.0,3035.0,2004.0,11.871866666666666,4.0,51.0,2.0,1.0666666666666667
22896,PEG BAG APPLES DESIGN,4356.2,1689,338,171,3.1665588235294115,1051.0,1492.0,441.0,2.5791592658377738,18.0,45.900000000000006,2.0,1.0657193605683837
84840,SWEETHEART CARRY-ALL BASKET,2430.82,282,140,110,9.002642857142858,1637.0,3307.0,1670.0,8.619929078014184,3.0,25.5,2.0,1.0638297872340425
21902,"KEY FOB , FRONT DOOR",3408.03,5359,474,250,0.7798367346938776,1280.0,502.0,-778.0,0.6359451390184736,57.0,37.05,4.0,1.0636312744915097
21929,JUMBO BAG PINK VINTAGE PAISLEY,49651.99,25608,1619,504,2.5029736358062538,32.0,47.0,15.0,1.9389249453295845,272.0,483.96999999999997,21.0,1.0621680724773508
21801,CHRISTMAS TREE DECORATION WITH BELL,1467.6599999999999,3398,258,69,0.45776061776061777,2217.0,817.0,-1400.0,0.4319187757504414,36.0,15.12,1.0,1.0594467333725721
21114,LAVENDER SCENTED FABRIC HEART,7306.14,5666,494,359,1.8057029702970298,643.0,472.0,-171.0,1.2894705259442287,60.0,75.0,5.0,1.0589481115425343
22172,METAL SHELF WITH RAIL,3451.82,378,185,124,9.579301075268818,1268.0,3026.0,1758.0,9.131798941798943,4.0,34.0,4.0,1.0582010582010581
22763,KEY CABINET MA CAMPAGNE,5430.59,662,135,95,11.09311111111111,866.0,2519.0,1653.0,8.203308157099698,7.0,69.64999999999999,4.0,1.0574018126888218
22208,WOOD STAMP SET THANK YOU,3036.95,2366,433,237,1.5570748299319728,1408.0,1130.0,-278.0,1.2835798816568047,25.0,31.409999999999997,3.0,1.0566356720202874
22866,HAND WARMER SCOTTY DOG DESIGN,28266.870000000003,12778,1083,530,2.3251018600531443,110.0,164.0,54.0,2.2121513538894977,135.0,259.50000000000006,7.0,1.056503365158867
47559B,TEA TIME OVEN GLOVE,6311.69,5116,701,303,1.4079184247538679,752.0,532.0,-220.0,1.233715793588741,54.0,67.5,6.0,1.055512118842846
22284,HEN HOUSE DECORATION,4017.74,2465,300,157,1.9993770491803278,1121.0,1078.0,-43.0,1.6299148073022312,26.0,42.89999999999999,4.0,1.054766734279919
85227,SET OF 6 3D KIT CARDS FOR KIDS,2605.75,2848,392,206,1.106153846153846,1568.0,944.0,-624.0,0.914940308988764,30.0,25.5,3.0,1.053370786516854
17003,BROCADE RING PURSE,14766.42,70379,457,215,0.30207343412526994,294.0,7.0,-287.0,0.20981287031642962,740.0,215.78,6.0,1.0514500063939527
23014,GLASS APOTHECARY BOTTLE ELIXIR,3419.5800000000004,856,209,122,4.863838862559241,1277.0,2247.0,970.0,3.9948364485981314,9.0,35.55,3.0,1.0514018691588785
21240,BLUE POLKADOT CUP,3658.27,4191,399,176,1.1093516209476308,1213.0,664.0,-549.0,0.8728871391076115,44.0,37.14,6.0,1.0498687664041995
21680,WOODLAND STICKERS,2483.68,2860,269,110,1.1367777777777779,1620.0,936.0,-684.0,0.8684195804195803,30.0,25.5,1.0,1.048951048951049
22306,SILVER MUG BONE CHINA TREE OF LIFE,2316.2,1621,163,125,2.025333333333333,1686.0,1543.0,-143.0,1.4288710672424427,17.0,28.7,4.0,1.0487353485502777
23244,ROUND STORAGE TIN VINTAGE LEAF,1593.58,864,103,80,2.1018446601941747,2120.0,2242.0,122.0,1.8444212962962963,9.0,16.95,5.0,1.0416666666666665
21875,KINGS CHOICE MUG,7882.08,6818,414,218,1.7020432692307692,600.0,370.0,-230.0,1.1560692285127603,71.0,81.53,10.0,1.0413611029627456
23193,BUFFALO BILL TREASURE BOOK BOX,4079.28,1922,175,109,2.730571428571429,1106.0,1350.0,244.0,2.1224141519250783,20.0,45.0,6.0,1.040582726326743
22852,DOG BOWL VINTAGE CREAM,2132.63,481,155,104,4.558709677419355,1785.0,2799.0,1014.0,4.433742203742204,5.0,21.25,2.0,1.0395010395010396
22227,"DECORATION, HANGING HEART+MIRROR",2161.0,2983,287,113,0.9008591065292098,1766.0,909.0,-857.0,0.7244384847468991,31.0,20.15,4.0,1.039222259470332
21811,HANGING HEART WITH BELL,2374.7999999999997,4619,219,106,0.9162995594713657,1659.0,604.0,-1055.0,0.5141372591470015,48.0,18.72,1.0,1.0391859709893916
22055,MINI CAKE STAND HANGING STRAWBERY,8179.19,4930,724,252,2.1599866310160425,584.0,557.0,-27.0,1.6590649087221094,51.0,82.95,19.0,1.0344827586206897
22353,LUNCHBOX WITH CUTLERY FAIRY CAKES,3597.68,1451,196,93,3.0384848484848486,1226.0,1667.0,441.0,2.4794486560992417,15.0,38.25,4.0,1.0337698139214335
22853,CAT BOWL VINTAGE CREAM,2008.77,581,141,96,3.6078723404255317,1858.0,2634.0,776.0,3.457435456110155,6.0,19.5,1.0,1.0327022375215147
23211,RED ROCKING HORSE HAND PAINTED,2930.57,2329,160,82,1.5651851851851852,1437.0,1153.0,-284.0,1.2582954057535423,24.0,30.0,1.0,1.03048518677544
22260,FELT EGG COSY BLUE RABBIT,1594.77,1557,241,85,1.2850813008130082,2119.0,1590.0,-529.0,1.024258188824663,16.0,13.6,2.0,1.0276172125883107
21705,BAG 500G SWIRLY MARBLES,3145.7099999999996,2534,225,142,1.8070175438596492,1370.0,1053.0,-317.0,1.241400947119179,26.0,41.49999999999999,5.0,1.0260457774269929
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,13272.39,10051,763,263,1.630585175552666,340.0,227.0,-113.0,1.3205044274201572,103.0,143.95,8.0,1.02477365436275
23292,SPACEBOY CHILDRENS CUP,2557.57,2050,216,112,1.5344239631336405,1588.0,1292.0,-296.0,1.2475951219512196,21.0,26.25,6.0,1.024390243902439
23080,RED METAL BOX TOP SECRET,9117.62,1074,257,148,9.339272030651342,530.0,1999.0,1469.0,8.489404096834265,11.0,90.75,7.0,1.0242085661080074
20723,STRAWBERRY CHARLOTTE BAG,20401.05,18296,1379,356,1.1350252343186733,198.0,82.0,-116.0,1.1150552033231307,187.0,157.78,23.0,1.0220813292522957
85099C,JUMBO BAG BAROQUE BLACK WHITE,59057.61,30640,1868,506,2.408958223162348,20.0,30.0,10.0,1.927467689295039,313.0,570.88,26.0,1.0215404699738904
23130,MISTLETOE HEART WREATH GREEN,3676.18,882,179,135,4.532011173184357,1209.0,2215.0,1006.0,4.168004535147392,9.0,37.35,2.0,1.0204081632653061
22400,MAGNETS PACK OF 4 HOME SWEET HOME,2049.56,2450,234,159,0.8937974683544304,1837.0,1088.0,-749.0,0.8365551020408163,25.0,30.39,2.0,1.0204081632653061
20754,RETRO RED SPOTTY WASHING UP GLOVES,6257.39,3139,420,212,2.476270783847981,755.0,873.0,118.0,1.9934342147180633,32.0,64.19999999999999,5.0,1.0194329404268876
21064,BOOM BOX SPEAKER BOYS,4432.92,884,171,75,5.502183908045977,1034.0,2211.0,1177.0,5.014615384615385,9.0,53.550000000000004,3.0,1.0180995475113122
22251,BIRDHOUSE DECORATION MAGIC GARDEN,2317.64,1871,298,141,1.5625913621262457,1685.0,1373.0,-312.0,1.2387172634954569,19.0,23.75,4.0,1.015499732763228
21224,SET/4 SKULL BADGES,2691.91,2171,312,140,1.2506645569620252,1534.0,1219.0,-315.0,1.239940119760479,22.0,27.5,3.0,1.0133578995854444
47566,PARTY BUNTING,148318.28,28217,2676,894,5.7139527151828595,6.0,35.0,29.0,5.25634475670695,285.0,1238.5500000000002,23.0,1.010029414891732
22677,FRENCH BLUE METAL DOOR SIGN 2,1486.62,1091,208,65,1.6761244019138757,2196.0,1978.0,-218.0,1.3626214482126489,11.0,13.75,2.0,1.008249312557287
22469,HEART OF WICKER SMALL,48935.11,27949,2155,886,1.9172,34.0,37.0,3.0,1.7508715875344378,281.0,424.65,19.0,1.0054026977709398
22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,6358.04,13230,766,482,0.6213483146067416,744.0,154.0,-590.0,0.48057747543461826,133.0,112.49,3.0,1.0052910052910053
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,1530.1599999999999,598,87,70,3.0740229885057473,2172.0,2602.0,430.0,2.5587959866220733,6.0,25.5,1.0,1.0033444816053512
22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,3591.06,2791,184,75,1.5565405405405404,1230.0,962.0,-268.0,1.286657112146184,28.0,34.81,4.0,1.0032246506628448
22453,MEASURING TAPE BABUSHKA BLUE,1906.1100000000001,698,116,61,2.837179487179487,1922.0,2461.0,539.0,2.730816618911175,7.0,20.650000000000002,2.0,1.002865329512894
