StockCode,DescriptionClean,Revenue,UnitsSold,Orders,Customers,AvgUnitPrice,RevenuePerUnit,ReturnedUnits,ReturnValue,ReturnRate
84563B,BLUE & WHITE BREAKFAST TRAY,590.04,128,59,27,5.206271186440678,4.6096875,0.0,0.0,0.0
20661,BLUE SPOTTY PURSE,589.9000000000001,483,70,29,2.9594366197183097,1.2213250517598346,24.0,70.80000000000001,4.968944099378882
21256,"FRENCH BOTTLE, BRASSERIE DES ARTIST",588.64,326,65,31,2.422923076923077,1.8056441717791412,0.0,0.0,0.0
21893,POTTING SHED SEED TIN,587.8,172,20,13,5.4975000000000005,3.417441860465116,0.0,0.0,0.0
21167,WHITE SAGE INCENSE,587.52,2440,114,32,0.3299122807017544,0.24078688524590164,50.0,10.5,2.0491803278688523
21223,SET/4 BADGES WOODLAND ANIMAL,587.08,492,43,33,1.4345454545454546,1.1932520325203253,0.0,0.0,0.0
84934,ASSTD DESIGN POP ART SLIM PEN,586.5,687,13,12,0.9153846153846155,0.8537117903930131,1.0,0.85,0.1455604075691412
22683,"FRENCH BLUE METAL DOOR SIGN, 8",586.36,458,63,48,1.4271875,1.2802620087336245,0.0,0.0,0.0
23565,EGG CUP MILKMAID HELGA,586.31,410,63,28,1.8453968253968254,1.4300243902439023,5.0,6.25,1.2195121951219512
23499,SET 12 VINTAGE DOILY CHALK,586.23,1312,110,86,0.4831858407079646,0.44682164634146343,0.0,0.0,0.0
90199C,5 STRAND GLASS NECKLACE CRYSTAL,585.29,99,31,24,6.3130303030303025,5.9120202020202015,1.0,6.35,1.0101010101010102
90195A,PURPLE GEMSTONE BRACELET,585.1999999999999,70,44,24,8.693181818181818,8.36,5.0,44.75,7.142857142857142
84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,584.93,415,89,45,1.792696629213483,1.4094698795180722,13.0,16.25,3.132530120481928
21016,LIGHT BIRD HOUSE TREE DECORATION,582.85,834,82,58,0.9679310344827585,0.6988609112709833,4.0,1.68,0.4796163069544364
82001s,SILVER RECORD COVER FRAME,581.88,78,15,0,7.46,7.46,0.0,0.0,0.0
21553,CERAMIC BIRDHOUSE FINCH BLUE LARGE,581.27,90,39,24,7.881282051282051,6.458555555555555,1.0,5.95,1.1111111111111112
22785,SQUARECUSHION COVER PINK UNION JACK,581.23,173,42,27,7.178571428571429,3.3597109826589597,0.0,0.0,0.0
20781,GOLD EAR MUFF HEADPHONES,579.93,103,61,34,6.378196721311475,5.630388349514563,6.0,32.94,5.825242718446602
20804,GLASS CHICKEN BUTTER DISH,579.3100000000001,325,61,21,2.6788524590163934,1.7824923076923078,48.0,69.6,14.76923076923077
22999,TRAVEL CARD WALLET VINTAGE LEAF,578.48,1350,117,65,0.48307692307692307,0.4285037037037037,3.0,1.26,0.2222222222222222
85232A,SET/3 POLKADOT STACKING TINS,578.46,113,44,31,5.750227272727273,5.1191150442477875,7.0,34.65,6.1946902654867255
90010B,BLACK/WHITE GLASS/SILVER BRACELET,578.02,63,34,16,9.342647058823529,9.174920634920635,1.0,8.95,1.5873015873015872
15056p,EDWARDIAN PARASOL PINK,577.84,46,38,0,12.569473684210527,12.561739130434784,0.0,0.0,0.0
21419,CONCH SHELL,577.6899999999999,1259,19,12,4.353157894736842,0.4588482922954725,0.0,0.0,0.0
22685,"FRENCH BLUE METAL DOOR SIGN, 0",577.51,461,54,45,1.272909090909091,1.2527331887201736,0.0,0.0,0.0
23324,RUSTIC STRAWBERRY JAM POT LARGE,577.48,279,38,32,2.2357894736842105,2.069820788530466,35.0,67.50999999999999,12.544802867383511
35922,EASTER BUNNY WREATH,575.99,97,36,20,7.111666666666666,5.938041237113402,4.0,19.8,4.123711340206185
85144,JARDIN ETCHED GLASS CHEESE DISH,575.45,219,40,37,3.889024390243902,2.627625570776256,0.0,0.0,0.0
23016,GLASS TWIST BON BON JAR,575.25,74,24,19,8.714583333333332,7.773648648648648,3.0,19.950000000000003,4.054054054054054
23125,6PC WOOD PLATE SET DISPOSABLE,574.88,459,38,15,1.9131578947368422,1.2524618736383442,0.0,0.0,0.0
84932D,SMALL ORIENTAL RED FOLDING STOOL,574.71,239,21,16,4.629047619047619,2.404644351464435,0.0,0.0,0.0
20935,ROUND CACTUS CANDLE,574.48,300,46,35,3.0772340425531914,1.9149333333333334,6.0,17.700000000000003,2.0
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,572.7,1463,74,23,0.41481481481481486,0.3914559125085441,16.0,6.72,1.0936431989063569
22684,"FRENCH BLUE METAL DOOR SIGN, 9",572.58,450,54,46,1.3645454545454545,1.2724000000000002,0.0,0.0,0.0
17013D,ORIGAMI ROSE INCENSE IN TUBE,572.4,1068,31,17,1.7083870967741936,0.5359550561797752,1.0,1.57,0.09363295880149813
84675,FROG KING WATERING CAN,571.71,206,62,39,3.6961290322580647,2.7752912621359225,8.0,23.6,3.8834951456310676
84924A,WAKE UP COCKEREL CALENDAR SIGN,571.0,133,62,41,4.855483870967742,4.293233082706767,0.0,0.0,0.0
20615,BLUE SPOTTY PASSPORT COVER,570.85,316,88,32,2.5984269662921347,1.8064873417721519,0.0,0.0,0.0
16162L,THE KING GIFT BAG,570.43,8101,30,16,0.7496666666666667,0.07041476360943093,3744.0,187.2,46.21651647944699
84509C,SET OF 4 POLKADOT PLACEMATS,570.19,149,60,29,4.089166666666666,3.826778523489933,0.0,0.0,0.0
85202,HANGING WOOD AND FELT HEART,570.09,1208,208,79,0.5805045871559633,0.4719288079470199,24.0,10.08,1.9867549668874174
85129A,"WHITE PEARL BEADED HEART, SMALL",569.16,444,75,51,1.427,1.2818918918918918,12.0,15.0,2.7027027027027026
85086A,CANDY SPOT HEART DECORATION,568.73,587,152,44,1.1639869281045752,0.9688756388415674,0.0,0.0,0.0
23219,LAUREL STAR ANTIQUE SILVER,568.6,430,61,41,1.52765625,1.322325581395349,0.0,0.0,0.0
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,568.02,450,32,28,1.3784375,1.2622666666666666,0.0,0.0,0.0
84846A,SCENTED CANDLE IN DIGITALIS TIN,567.55,251,54,39,2.573888888888889,2.2611553784860554,0.0,0.0,0.0
85119,WATERING CAN SINGLE HOOK PISTACHIO,567.48,413,39,36,1.7169999999999999,1.374043583535109,16.0,27.04,3.87409200968523
22425,ENAMEL COLLANDER CREAM,567.12,122,23,21,5.085652173913044,4.648524590163935,0.0,0.0,0.0
16169C,WRAP BLUE REINDEER,567.0,1350,43,42,0.42,0.42,0.0,0.0,0.0
85169C,EAU DE NIL LOVE BIRD CANDLE,566.82,505,71,27,1.372676056338028,1.1224158415841585,12.0,15.0,2.376237623762376
22699,TEACUP AND SAUCER REGENCY ROSES,566.7,210,14,13,2.835714285714286,2.698571428571429,0.0,0.0,0.0
21285,RETRO SPOT CANDLE MEDIUM,566.22,263,36,20,2.848611111111111,2.1529277566539924,0.0,0.0,0.0
21899,GARAGE KEY FOB,565.81,778,148,81,0.9021476510067113,0.7272622107969151,0.0,0.0,0.0
20838,FRENCH LATTICE CUSHION COVER,565.8,446,63,36,1.9461904761904762,1.268609865470852,12.0,10.2,2.690582959641256
37444A,YELLOW BREAKFAST CUP AND SAUCER,563.43,2709,43,16,3.199767441860465,0.207984496124031,1309.0,172.98999999999998,48.320413436692505
23381,PACK OF 12 VINTAGE LEAF TISSUES,562.88,1496,80,59,0.4760493827160494,0.37625668449197863,0.0,0.0,0.0
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,562.2199999999999,364,44,34,1.916818181818182,1.5445604395604393,0.0,0.0,0.0
23413,VINTAGE COFFEE GRINDER BOX,561.23,109,30,20,6.259333333333333,5.148899082568808,12.0,49.8,11.009174311926607
37345,ASSTD HEARTS DESIGN MUGS,561.05,321,9,5,4.038888888888889,1.7478193146417444,0.0,0.0,0.0
85230B,CINNAMON SCENTED VOTIVE CANDLE,561.04,2120,68,49,0.278235294117647,0.26464150943396225,0.0,0.0,0.0
84773,RED ROSE AND LACE C/COVER,560.5,190,48,34,2.95,2.95,2.0,5.9,1.0526315789473684
16049,TEATIME GEL PENS ASST,560.48,3169,32,22,0.381875,0.1768633638371726,0.0,0.0,0.0
22682,"FRENCH BLUE METAL DOOR SIGN, 7",560.05,443,58,47,1.3586206896551725,1.264221218961625,0.0,0.0,0.0
16238,PARTY TIME PENCIL ERASERS,559.54,2447,236,104,0.30966244725738395,0.22866366979975478,0.0,0.0,0.0
85090,CANDY SPOT APRON,559.28,106,53,26,5.87925925925926,5.27622641509434,8.0,37.2,7.547169811320755
22447,PIN CUSHION BABUSHKA BLUE,558.28,180,59,26,3.365254237288136,3.1015555555555556,6.0,20.1,3.3333333333333335
21160,KEEP OUT GIRLS DOOR HANGER,557.49,794,58,44,1.5117241379310344,0.7021284634760705,74.0,30.259999999999998,9.319899244332493
84306,S/3 PINK SQUARE PLANTERS ROSES,557.4799999999999,48,31,18,12.064193548387097,11.614166666666664,0.0,0.0,0.0
22950,SET OF 36 DOILIES VINTAGE CHRISTMAS,557.4,444,2,2,1.35,1.2554054054054054,0.0,0.0,0.0
84569B,PACK 3 FIRE ENGINE/CAR PATCHES,557.18,433,76,54,1.427763157894737,1.2867898383371823,1.0,1.25,0.23094688221709006
23069,EDWARDIAN PHOTO FRAME,556.21,88,32,27,6.4440625,6.3205681818181825,0.0,0.0,0.0
23451,SQUARE MINI PORTRAIT FRAME,556.17,277,52,38,2.273396226415094,2.0078339350180503,0.0,0.0,0.0
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,556.11,1244,125,65,0.60624,0.4470337620578778,36.0,15.12,2.8938906752411575
21371,MIRRORED WALL ART POPPIES,556.01,404,64,33,2.59578125,1.3762623762376238,0.0,0.0,0.0
21881,CUTE CATS TAPE,554.95,1332,118,49,0.8329661016949151,0.41662912912912914,0.0,0.0,0.0
90120D,WHITE MURANO TWIST BRACELET,554.13,134,40,16,4.20025,4.135298507462687,0.0,0.0,0.0
84859C,PINK DISCO HANDBAG,552.72,304,39,29,3.041,1.8181578947368422,0.0,0.0,0.0
23473,WOODLAND SMALL RED FELT HEART,552.02,678,51,41,0.9533333333333333,0.814188790560472,0.0,0.0,0.0
22452,MEASURING TAPE RUSSIAN DOLL PINK,551.7,182,48,30,3.2583333333333333,3.0313186813186817,6.0,17.700000000000003,3.296703296703297
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,551.4000000000001,340,9,7,2.461111111111111,1.6217647058823532,0.0,0.0,0.0
79030G,TUMBLER NEW ENGLAND,551.1899999999999,1261,53,35,1.408867924528302,0.43710547184773985,0.0,0.0,0.0
22044,CHRISTMAS CARD STACK OF PRESENTS,550.28,1946,89,80,0.32055555555555554,0.2827749229188078,13.0,5.46,0.6680369989722508
22681,"FRENCH BLUE METAL DOOR SIGN, 6",550.1,430,56,43,1.4710526315789472,1.2793023255813953,0.0,0.0,0.0
23456,MEDIUM PARLOUR PICTURE FRAME,550.0,136,34,31,4.126470588235295,4.044117647058823,2.0,8.3,1.4705882352941175
21373,MIRRORED WALL ART SNOWFLAKES,548.89,636,61,52,1.2465573770491802,0.8630345911949685,12.0,9.0,1.8867924528301887
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,548.86,884,112,78,1.2823684210526316,0.6208823529411764,0.0,0.0,0.0
85091,CANDY SPOT BREAD BASKETS,548.81,343,20,14,5.513,1.6000291545189502,17.0,69.69999999999999,4.956268221574344
22584,PACK OF 6 PANETTONE GIFT BOXES,548.63,233,18,14,3.1944444444444446,2.3546351931330474,14.0,35.699999999999996,6.008583690987124
72800B,4 PURPLE FLOCK DINNER CANDLES,548.11,335,57,40,2.4956896551724137,1.6361492537313433,0.0,0.0,0.0
23549,WRAP BIRD GARDEN,548.1,1305,52,46,0.42,0.42000000000000004,0.0,0.0,0.0
20888,SET 3 JARDIN DE FEMME SCENT CANDLES,547.74,367,19,10,3.8852631578947374,1.4924795640326975,0.0,0.0,0.0
23074,EMBOSSED HEART TRINKET BOX,547.27,246,48,32,2.623125,2.2246747967479674,6.0,12.48,2.4390243902439024
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,545.75,169,62,38,3.8452380952380953,3.2292899408284024,0.0,0.0,0.0
21339,MARAKESH LANTERN LARGE,544.5,30,12,12,19.257692307692306,18.15,0.0,0.0,0.0
22394,PAPERWEIGHT KINGS CHOICE,544.29,346,55,43,2.540909090909091,1.5730924855491328,6.0,15.3,1.7341040462427744
84596K,JELLY BABIES YELLOW SMALL BOWL,543.41,428,93,48,1.4280645161290322,1.2696495327102804,1.0,1.25,0.23364485981308408
22983,"CARD, BILLBOARD FONT",543.34,1300,100,67,0.5289108910891089,0.4179538461538462,0.0,0.0,0.0
18094C,WHITE AND BLUE CERAMIC OIL BURNER,542.61,400,85,21,1.8468235294117645,1.356525,1.0,1.25,0.25
35969,FOLKART CROWN TABLE DECORATIONS,542.4699999999999,523,76,36,1.9160526315789475,1.037227533460803,0.0,0.0,0.0
47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,541.96,713,70,28,2.199577464788732,0.7601122019635345,0.0,0.0,0.0
20943,SET/6 GINGERBREAD STAR T-LIGHTS,540.21,381,71,46,1.6716901408450704,1.4178740157480316,1.0,1.25,0.26246719160104987
21311,SET/4 BIRD MIRROR MAGNETS,539.67,701,94,62,1.5697894736842104,0.7698573466476462,27.0,7.83,3.851640513552068
85027L,FRENCH CHATEAU LARGE PLATTER,538.5,190,40,36,4.65,2.8342105263157893,34.0,66.3,17.894736842105264
16048,TEATIME ROUND PENCIL SHARPENER,537.06,3461,105,59,0.40254716981132077,0.15517480496966193,0.0,0.0,0.0
84592,CROCHET ROSE PURSE WITH SUEDE BACK,536.4000000000001,173,47,33,3.443829787234043,3.1005780346820813,0.0,0.0,0.0
84414B,FUSCHIA/GREEN STRIPE WOOLLY BLANKET,536.24,78,9,7,13.965555555555556,6.874871794871795,0.0,0.0,0.0
21017,RED BIRD HOUSE TREE DECORATION,535.89,659,87,32,1.354942528735632,0.8131866464339909,0.0,0.0,0.0
23398,HANGING HEART BONHEUR,535.35,606,69,53,1.0450666666666666,0.8834158415841584,1.0,0.85,0.16501650165016502
23660,HENRIETTA HEN MUG,534.66,306,42,30,2.2404761904761905,1.7472549019607841,16.0,26.4,5.228758169934641
72800D,S/4 BLUE DINNER CANDLE SILVER FLOCK,534.58,418,36,26,2.5780555555555553,1.2788995215311005,1.0,2.55,0.23923444976076555
90203,SILVER CHARM NECKLACE 70CM,534.27,71,34,18,7.547941176470588,7.524929577464788,1.0,7.5,1.4084507042253522
21418,STARFISH SOAP DISH,533.84,194,66,24,3.4825373134328355,2.751752577319588,3.0,7.65,1.5463917525773196
16169P,WRAP GREEN RUSSIAN FOLKART,533.75,1750,48,46,0.3577083333333333,0.305,25.0,10.5,1.4285714285714286
20823,GOLD WINE GOBLET,533.71,253,19,14,3.6510526315789478,2.109525691699605,4.0,18.6,1.5810276679841897
20659,ECONOMY LUGGAGE TAG,533.51,369,138,55,1.5739285714285713,1.4458265582655827,0.0,0.0,0.0
85020,ROUND PINK HEART MIRROR,533.48,240,58,36,2.571896551724138,2.2228333333333334,0.0,0.0,0.0
85030,FRENCH CHATEAU OVAL PLATTER,531.4499999999999,211,29,26,5.05344827586207,2.5187203791469193,27.0,70.64999999999999,12.796208530805686
84661B,BLACK SQUARE TABLE CLOCK,530.22,243,51,21,3.2335294117647058,2.1819753086419755,0.0,0.0,0.0
72267,PREMIUM CHURCH CANDLE,530.16,265,45,38,2.175869565217391,2.0006037735849054,0.0,0.0,0.0
21734,SMALL MARAKESH LANTERN ON STICK,529.49,97,29,14,5.727666666666667,5.458659793814433,6.0,22.5,6.185567010309279
90160D,PINK BOUDICCA LARGE BRACELET,529.22,76,25,18,6.9764,6.963421052631579,1.0,6.95,1.3157894736842104
21943,CAKES AND RABBITS DESIGN FLANNEL,529.16,591,149,37,1.1034228187919464,0.8953637901861251,0.0,0.0,0.0
84799,SPRIG LAVENDER ARTIFICIAL FLOWER,528.78,678,31,26,1.0358064516129033,0.7799115044247787,60.0,35.16,8.849557522123893
20653,CHERRY BLOSSOM LUGGAGE TAG,528.77,2004,81,26,1.3807407407407408,0.2638572854291417,0.0,0.0,0.0
23139,SINGLE WIRE HOOK PINK HEART,528.6999999999999,414,27,20,1.6128571428571428,1.2770531400966183,12.0,17.4,2.898550724637681
16202B,PASTEL BLUE PHOTO ALBUM,528.56,1039,22,13,4.7690909090909095,0.5087199230028874,472.0,144.48000000000002,45.42829643888354
23060,HEART BEADED TRELLIS DECORATION,528.1700000000001,249,42,34,2.2197727272727272,2.1211646586345383,0.0,0.0,0.0
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,527.8199999999999,58,41,11,9.128780487804878,9.100344827586206,0.0,0.0,0.0
21336,GOLD WASHBAG,527.5600000000001,1823,43,13,3.43906976744186,0.2893911135490949,865.0,115.27,47.44925946242458
22344,PARTY PIZZA DISH PINK POLKADOT,526.64,1296,88,38,0.71,0.406358024691358,0.0,0.0,0.0
71270,PHOTO CLIP LINE,525.4,370,81,29,1.67,1.42,0.0,0.0,0.0
22898,CHILDRENS APRON APPLE DESIGN,524.71,291,26,25,2.0023076923076926,1.803127147766323,0.0,0.0,0.0
72728,ROSE SCENT CANDLES IN GLASS,523.1500000000001,643,54,44,0.8452727272727273,0.8136080870917576,0.0,0.0,0.0
21403,BLUE EGG SPOON,523.07,2319,157,80,0.33420382165605095,0.22555843035791293,0.0,0.0,0.0
22861,EASTER TIN CHICKS IN GARDEN,522.93,305,50,36,2.0107999999999997,1.7145245901639343,0.0,0.0,0.0
85226C,BLUE PULL BACK RACING CAR,522.3100000000001,989,83,54,0.7651190476190476,0.5281193124368049,0.0,0.0,0.0
23537,WALL ART I LOVE LONDON,521.73,99,32,18,7.0649999999999995,5.2700000000000005,0.0,0.0,0.0
21459,YELLOW EASTER EGG HUNT START POST,520.55,263,44,33,2.300909090909091,1.9792775665399238,18.0,35.1,6.844106463878327
23336,EGG FRYING PAN PINK,519.25,225,85,46,2.604418604651163,2.307777777777778,0.0,0.0,0.0
BANK CHARGES,BANK CHARGES,519.241,34,33,19,15.271794117647058,15.271794117647058,76.0,36001.49,223.52941176470588
20793,BLUE TILED TRAY,518.5,281,22,13,8.935,1.8451957295373667,5.0,33.75,1.7793594306049825
20868,SILVER FABRIC MIRROR,518.07,882,71,40,0.9214084507042254,0.5873809523809524,0.0,0.0,0.0
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,517.71,325,68,43,2.2813235294117646,1.5929538461538462,13.0,10.790000000000001,4.0
84657,GREEN ROSE CUSHION COVER,517.48,246,20,14,4.4990000000000006,2.1035772357723577,0.0,0.0,0.0
84762A,WHITE PICNIC BARBECUE BUCKET,517.4300000000001,59,29,24,9.866551724137931,8.770000000000001,11.0,94.45,18.64406779661017
84683,CLASSICAL ROSE CANDLESTAND,516.85,537,46,18,1.6375510204081631,0.9624767225325885,1.0,1.25,0.186219739292365
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,516.31,536,114,27,1.7143859649122808,0.9632649253731342,2.0,3.3,0.3731343283582089
90114,SUMMER DAISIES BAG CHARM,514.18,205,111,19,2.48972972972973,2.508195121951219,0.0,0.0,0.0
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,513.69,204,82,42,2.7070731707317073,2.518088235294118,0.0,0.0,0.0
46118,FUNKY MONKEY CUSHION COVER,513.58,373,72,23,3.027945205479452,1.3768900804289546,0.0,0.0,0.0
16168M,FUNKY MONKEY GIFT BAG MEDIUM,512.38,1686,101,42,0.5918811881188119,0.3039027283511269,0.0,0.0,0.0
82605,OLD DOC RUSSEL METAL SIGN,512.13,227,101,62,2.4473529411764705,2.256079295154185,0.0,0.0,0.0
72807c,SET/3 VANILLA SCENTED CANDLE IN BOX,511.98,60,44,0,8.494545454545454,8.533,0.0,0.0,0.0
23136,IVORY WIRE SWEETHEART LETTER TRAY,511.89,135,49,39,4.034081632653061,3.7917777777777775,0.0,0.0,0.0
47559b,TEA TIME OVEN GLOVE,511.46,154,44,0,3.2895454545454546,3.321168831168831,0.0,0.0,0.0
85179A,GREEN BITTY LIGHT CHAIN,511.07,217,70,24,3.2454285714285716,2.3551612903225805,3.0,13.95,1.3824884792626728
84875B,GREEN SQUARE COMPACT MIRROR,511.01,373,40,16,1.9637499999999999,1.3699999999999999,0.0,0.0,0.0
85129C,BEADED CRYSTAL HEART BLUE SMALL,510.23,390,65,37,1.606969696969697,1.3082820512820514,0.0,0.0,0.0
84989B,75 BLACK FAIRY CAKE CASES,510.15,1009,57,34,0.6828070175438596,0.505599603567889,0.0,0.0,0.0
84782C,GREEN 3 TIER GLASS PLATE STAND,509.9,74,18,18,9.616666666666667,6.89054054054054,6.0,50.1,8.108108108108109
21540,DAIRY MAID CERAMIC BUTTER DISH,509.62,114,48,27,4.9504166666666665,4.470350877192982,12.0,51.0,10.526315789473683
90058B,CRYSTAL STUD EARRINGS ASSORTED COL,509.08,1082,29,27,0.47379310344827585,0.47049907578558225,36.0,13.68,3.3271719038817005
20753,RETRO PINK SPOT WASHING UP GLOVES,509.0,218,56,30,2.6607142857142856,2.334862385321101,2.0,4.2,0.9174311926605505
22135,LADLE LOVE HEART PINK,508.75,1096,151,40,0.682251655629139,0.4641879562043796,24.0,10.08,2.18978102189781
20615,BLUE POLKADOT PASSPORT COVER,506.96,325,109,32,2.5990825688073396,1.559876923076923,0.0,0.0,0.0
23043,PAPER LANTERN 9 POINT HOLLY STAR L,506.01,75,20,15,7.492,6.7467999999999995,0.0,0.0,0.0
20654,FIRST CLASS LUGGAGE TAG,505.41,398,120,65,1.3760330578512396,1.2698743718592966,0.0,0.0,0.0
35004S,SET OF 3 SILVER FLYING DUCKS,505.4,145,24,12,7.283333333333332,3.48551724137931,10.0,56.519999999999996,6.896551724137931
23527,WALL ART ANIMALS AND NATURE,504.59,153,31,25,4.163870967741936,3.29797385620915,7.0,26.25,4.57516339869281
37352,BIRD IN TREE MUG,504.55,4643,8,6,1.10625,0.10866896403187594,0.0,0.0,0.0
22286,DECORATION WOBBLY RABBIT METAL,504.46,830,67,35,1.225820895522388,0.6077831325301205,0.0,0.0,0.0
84877B,GREEN ROUND COMPACT MIRROR,504.43,291,43,13,2.682093023255814,1.7334364261168385,2.0,2.5,0.6872852233676976
22541,MINI JIGSAW LEAP FROG,503.92,1245,66,34,0.5591044776119403,0.40475502008032127,0.0,0.0,0.0
84218,BOX/12 CHICK & EGG IN BASKET,503.51,261,96,74,2.0510204081632653,1.9291570881226052,1.0,1.95,0.38314176245210724
85169B,BLACK LOVE BIRD CANDLE,502.90999999999997,428,93,31,1.510851063829787,1.1750233644859813,0.0,0.0,0.0
85142,JARDIN ETCHED GLASS GINGER JAR,502.58,57,34,26,9.403823529411765,8.81719298245614,1.0,7.95,1.7543859649122806
20845,ZINC HEART LATTICE 2 WALL PLANTER,502.27,76,24,15,7.169583333333333,6.608815789473684,0.0,0.0,0.0
21117,BLOND DOLL DOORSTOP,502.08000000000004,328,26,23,1.912692307692308,1.5307317073170732,0.0,0.0,0.0
79337,BLUE FLOCK GLASS CANDLEHOLDER,502.03,1194,21,16,1.0266666666666666,0.42046063651591287,6.0,2.28,0.5025125628140703
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,501.9700000000001,355,19,17,2.5040000000000004,1.4140000000000001,1.0,2.95,0.28169014084507044
90010E,AMBER GLASS/SILVER BRACELET,501.65,56,35,16,8.912285714285714,8.958035714285714,4.0,35.8,7.142857142857142
23117,POPPY FIELDS CHOPPING BOARD,501.23,93,45,39,5.598888888888888,5.389569892473118,1.0,4.95,1.0752688172043012
47591B,SCOTTIES DES CHILD'S APRON,500.83,300,98,52,1.706734693877551,1.6694333333333333,0.0,0.0,0.0
23021,GLASS BONNE JAM JAR,500.82000000000005,120,27,24,4.441851851851852,4.173500000000001,0.0,0.0,0.0
20865,PATCHWORK PENCIL CASE BUTTERFLY,500.49,251,33,24,2.196060606060606,1.99398406374502,82.0,145.47,32.669322709163346
71143,SILVER BOOK MARK WITH BEADS,500.34,332,96,10,2.0165624999999996,1.5070481927710844,1.0,0.85,0.30120481927710846
84706D,CHERRY BLOSSOM TABLE CLOCK,500.19,219,16,14,4.771249999999999,2.283972602739726,1.0,1.95,0.45662100456621
16219,HOUSE SHAPE PENCIL SHARPENER,499.55,3357,128,58,0.555703125,0.1488084599344653,48.0,2.88,1.4298480786416443
21882,SKULLS TAPE,499.44,1052,119,61,0.7752892561983471,0.4747528517110266,0.0,0.0,0.0
35471A,SET OF 3 BIRD L.BLUE FEATHER,499.31,421,83,41,1.6135294117647059,1.1860095011876484,25.0,31.25,5.938242280285035
23560,SET OF 6 RIBBONS COUNTRY STYLE,499.18,172,26,20,3.543846153846154,2.9022093023255815,0.0,0.0,0.0
84247L,FAWN AND MUSHROOM GREETING CARD,498.21,1137,110,62,0.5278181818181817,0.43817941952506595,12.0,5.04,1.0554089709762533
20864,DENIM PATCH PENCIL CASE BUTTERFLY,498.14,252,29,20,2.2,1.9767460317460317,1.0,2.1,0.3968253968253968
47592A,CAROUSEL DES CHILD'S OVERALL,497.81,257,74,28,1.8847297297297296,1.9370038910505836,0.0,0.0,0.0
35600D,PINK AND WHITE CHRISTMAS TREE 180CM,497.70000000000005,141,13,11,7.084615384615384,3.5297872340425536,0.0,0.0,0.0
85230A,OPIUM SCENTED VOTIVE CANDLE,497.03999999999996,1992,48,31,0.2683333333333333,0.2495180722891566,0.0,0.0,0.0
21399,BLUE SPOTTY COFFEE MUG,495.98,241,35,23,2.5700000000000003,2.058008298755187,1.0,2.1,0.4149377593360996
72800C,S/4 PINK DINNER CANDLE SILVER FLOCK,494.39000000000004,394,28,22,2.642333333333333,1.2547969543147208,0.0,0.0,0.0
22031,BOTANICAL LAVENDER BIRTHDAY CARD,493.99,1125,142,65,0.5171830985915493,0.4391022222222222,12.0,5.04,1.0666666666666667
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,492.90000000000003,326,10,8,2.125,1.5119631901840491,4.0,10.2,1.2269938650306749
16239,BALLERINA HEART DECORATION.,492.17,347,21,13,2.6557142857142857,1.41835734870317,0.0,0.0,0.0
90160B,RED BOUDICCA LARGE BRACELET,490.92,71,29,19,6.8420689655172415,6.9143661971830985,0.0,0.0,0.0
84827,ASS DES PHONE SPONGE CRAFT STICKER,489.79,1027,29,23,0.5545161290322581,0.4769133398247323,0.0,0.0,0.0
37482P,CUBIC MUG PINK POLKADOT,489.6,549,56,36,2.7157894736842105,0.8918032786885246,0.0,0.0,0.0
